1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,20.01,msec,task-clock,0.61%,20006851,100.00,0.961,CPUs utilized,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,60044,,L1-dcache-load-misses,2.47%,20014978,100.00,2.09,of all L1-dcache accesses,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,2875849,,L1-dcache-loads,0.13%,20014978,100.00,145.592,M/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,3267078,,L1-dcache-stores,2.06%,12234520,61.13,165.398,M/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,162283,,L1-icache-load-misses,9.23%,2237268,11.18,,,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,21041761,ns,duration_time,0.55%,21041761,100.00,1.065,G/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,49301686,,branch-instructions,0.07%,1284405486,77.18,29.649,M/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,2626086,,branch-misses,1.30%,1284412803,77.18,5.34,of all branches,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,284556251,,cache-references,0.09%,1104124552,66.35,171.128,M/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,3858392,,cache-misses,0.24%,1114120703,66.95,1.356,of all cache refs,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,1076804792,,cpu-cycles,0.08%,1303919805,78.35,0.648,GHz,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,5,,context-switches,27.86%,1664131529,100.00,3.007,/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,11667,,page-faults,0.00%,1664131529,100.00,7.016,K/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,1664.13,msec,task-clock,0.08%,1664131529,100.00,1.000,CPUs utilized,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,3835452,,L1-dcache-load-misses,0.27%,1304277194,78.37,1.33,of all L1-dcache accesses,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,287924958,,L1-dcache-loads,0.12%,1304257333,78.37,173.154,M/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,289114121,,L1-dcache-stores,0.08%,1299771840,78.10,173.869,M/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,302090,,L1-icache-load-misses,3.22%,1289788233,77.50,,,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
5,CsquareTiles,128_30528_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,1665809403,ns,duration_time,0.07%,1665809403,100.00,1.002,G/sec,perf-results-driver-matmul-m128_n30528_k128-ACC_v4_Cs_64_64_64_5_CsquareTiles-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,625774,,branch-instructions,1.86%,2324009,11.95,31.438,M/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,169338,,branch-misses,3.27%,12328614,63.42,25.74,of all branches,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,2895265,,cache-references,0.10%,19439737,100.00,145.454,M/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,59461,,cache-misses,1.73%,19439737,100.00,2.057,of all cache refs,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,12553841,,cpu-cycles,0.61%,19439737,100.00,0.631,GHz,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,0,,context-switches,0.00%,19435620,100.00,0.000,/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,158,,page-faults,0.20%,19435620,100.00,7.938,K/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,19.44,msec,task-clock,0.62%,19435620,100.00,0.929,CPUs utilized,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
2,BsquareTile,128_64_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,59461,,L1-dcache-load-misses,1.73%,19439737,100.00,2.06,of all L1-dcache accesses,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Bs_64_64_64_2_BsquareTile-ACC-app.csv
