256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,47621,,L1-icache-load-misses,33.70%,489779590,77.76,,,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,631075781,ns,duration_time,0.12%,631075781,100.00,1.002,G/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,502254,,branch-instructions,12.65%,5798677,37.74,32.215,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,127592,,branch-misses,1.03%,15366670,100.00,29.27,of all branches,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,1926062,,cache-references,0.16%,15366670,100.00,123.541,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,46486,,cache-misses,2.65%,15366670,100.00,2.404,of all cache refs,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,9942740,,cpu-cycles,0.42%,15366670,100.00,0.638,GHz,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,0,,context-switches,0.00%,15368495,100.00,0.000,/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,112,,page-faults,0.33%,15368495,100.00,7.184,K/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,15.37,msec,task-clock,0.48%,15368495,100.00,0.925,CPUs utilized,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,46486,,L1-dcache-load-misses,2.65%,15366670,100.00,2.40,of all L1-dcache accesses,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,1926062,,L1-dcache-loads,0.16%,15366670,100.00,123.541,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,2166682,,L1-dcache-stores,1.89%,9567993,62.26,138.975,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,<not counted>,,L1-icache-load-misses,0.00%,0,0.00,,,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v2,Bs,1,tul_rel,16299042,ns,duration_time,0.66%,16299042,100.00,1.045,G/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v2_Bs.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,648151,,branch-instructions,8.86%,7463662,37.72,32.682,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,140216,,branch-misses,4.90%,17452442,88.21,23.51,of all branches,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,2688919,,cache-references,0.08%,19785787,100.00,135.586,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
